Event,Round,Heat,Start time,Name,Video
2023 Milton NC,R1,3,394.826,PREDOMO Mattia,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,401.306,CHUGAY Andrey,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,401.546,JURCZYK Marc,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,401.646,LIU Qi,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,401.726,PREDOMO Mattia,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,401.746,RAMIREZ MORALES Santiago,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,401.886,VILAR Lucas Oscar,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,407.966,CHUGAY Andrey,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,408.106,JURCZYK Marc,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,408.246,LIU Qi,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,408.346,RAMIREZ MORALES Santiago,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,408.366,PREDOMO Mattia,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,408.466,VILAR Lucas Oscar,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,414.486,JURCZYK Marc,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,414.506,CHUGAY Andrey,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,414.586,LIU Qi,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,414.686,RAMIREZ MORALES Santiago,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,414.786,VILAR Lucas Oscar,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,414.846,PREDOMO Mattia,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,420.826,JURCZYK Marc,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,420.926,LIU Qi,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,421.026,RAMIREZ MORALES Santiago,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,421.066,CHUGAY Andrey,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,421.106,VILAR Lucas Oscar,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,421.286,PREDOMO Mattia,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,427.306,JURCZYK Marc,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,427.326,LIU Qi,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,427.426,RAMIREZ MORALES Santiago,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,427.446,VILAR Lucas Oscar,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,427.866,CHUGAY Andrey,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,3,428.026,PREDOMO Mattia,https://youtu.be/HNdBDv0zMdU
2023 Milton NC,R1,4,520.148,LENDEL Vasilijus,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,520.508,MOHD ZONIS Muhammad Fadh,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,520.708,RUIZ TERAN Juan,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,520.728,BROWNE Kwesi,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,521.028,TO Cheuk Hei,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,521.208,ANGSUTHASAWIT Jai,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,528.248,BROWNE Kwesi,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,528.368,LENDEL Vasilijus,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,528.508,MOHD ZONIS Muhammad Fadh,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,528.628,RUIZ TERAN Juan,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,528.748,TO Cheuk Hei,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,528.868,ANGSUTHASAWIT Jai,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,536.008,LENDEL Vasilijus,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,536.068,MOHD ZONIS Muhammad Fadh,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,536.088,BROWNE Kwesi,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,536.128,ANGSUTHASAWIT Jai,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,536.188,RUIZ TERAN Juan,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,536.328,TO Cheuk Hei,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,542.548,ANGSUTHASAWIT Jai,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,542.708,LENDEL Vasilijus,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,542.788,MOHD ZONIS Muhammad Fadh,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,542.828,BROWNE Kwesi,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,542.908,RUIZ TERAN Juan,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,543.028,TO Cheuk Hei,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,548.748,ANGSUTHASAWIT Jai,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,548.968,LENDEL Vasilijus,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,549.068,MOHD ZONIS Muhammad Fadh,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,549.088,BROWNE Kwesi,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,549.168,RUIZ TERAN Juan,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,549.268,TO Cheuk Hei,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,555.008,ANGSUTHASAWIT Jai,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,555.068,LENDEL Vasilijus,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,555.208,BROWNE Kwesi,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,555.368,MOHD ZONIS Muhammad Fadh,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,555.408,RUIZ TERAN Juan,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,555.428,TO Cheuk Hei,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,561.528,ANGSUTHASAWIT Jai,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,561.568,LENDEL Vasilijus,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,561.628,BROWNE Kwesi,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,561.648,RUIZ TERAN Juan,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,561.808,TO Cheuk Hei,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,4,561.828,MOHD ZONIS Muhammad Fadh,https://youtu.be/RiOIrwl7vCE
2023 Milton NC,R1,5,653.97,DORNBACH Maximilian,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,654.15,VERDUGO OSUNA Edgar,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,654.49,TJON EN FA Jair,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,654.89,HEDGCOCK James ,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,655.01,XUE Chenxi,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,655.15,PONMARYOV Sergey,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,662.9626395,DORNBACH Maximilian,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,663.05,VERDUGO OSUNA Edgar,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,663.19,XUE Chenxi,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,663.23,TJON EN FA Jair,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,663.31,PONMARYOV Sergey,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,663.35,HEDGCOCK James ,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,670.47,DORNBACH Maximilian,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,670.57,VERDUGO OSUNA Edgar,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,670.65,XUE Chenxi,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,670.67,TJON EN FA Jair,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,670.75,PONMARYOV Sergey,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,670.77,HEDGCOCK James ,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,677.47,XUE Chenxi,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,677.51,DORNBACH Maximilian,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,677.57,PONMARYOV Sergey,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,677.65,VERDUGO OSUNA Edgar,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,677.71,TJON EN FA Jair,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,677.93,HEDGCOCK James ,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,683.67,XUE Chenxi,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,683.83,DORNBACH Maximilian,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,683.83,PONMARYOV Sergey,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,683.97,TJON EN FA Jair,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,684.01,VERDUGO OSUNA Edgar,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,684.11,HEDGCOCK James ,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,689.93,XUE Chenxi,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,690.05,DORNBACH Maximilian,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,690.15,TJON EN FA Jair,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,690.17,PONMARYOV Sergey,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,690.27,VERDUGO OSUNA Edgar,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,690.27,HEDGCOCK James ,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,696.35,DORNBACH Maximilian,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,696.41,XUE Chenxi,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,696.47,TJON EN FA Jair,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,696.47,PONMARYOV Sergey,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,696.57,HEDGCOCK James ,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,5,696.59,VERDUGO OSUNA Edgar,https://youtu.be/a_tLAGHY9O8
2023 Milton NC,R1,6,786.072,PAUL Nicholas,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,786.372,WAMMES Nick,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,786.652,GLAETZER Matthew,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,786.792,BRETAS Sotirios,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,787.372,MARTINEZ CHORRO Alejandro,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,787.512,BOHUSLAVEK Matej,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,795.552,PAUL Nicholas,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,795.832,WAMMES Nick,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,796.192,GLAETZER Matthew,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,796.312,MARTINEZ CHORRO Alejandro,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,796.332,BRETAS Sotirios,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,796.532,BOHUSLAVEK Matej,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,803.552,MARTINEZ CHORRO Alejandro,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,803.752,WAMMES Nick,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,803.772,PAUL Nicholas,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,803.892,GLAETZER Matthew,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,803.992,BOHUSLAVEK Matej,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,804.012,BRETAS Sotirios,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,810.132,MARTINEZ CHORRO Alejandro,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,810.212,WAMMES Nick,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,810.352,GLAETZER Matthew,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,810.512,BOHUSLAVEK Matej,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,810.532,PAUL Nicholas,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,810.692,BRETAS Sotirios,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,816.412,WAMMES Nick,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,816.492,MARTINEZ CHORRO Alejandro,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,816.532,GLAETZER Matthew,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,816.632,BOHUSLAVEK Matej,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,816.772,PAUL Nicholas,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,816.932,BRETAS Sotirios,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,822.452,WAMMES Nick,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,822.532,GLAETZER Matthew,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,822.712,BOHUSLAVEK Matej,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,822.852,PAUL Nicholas,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,822.892,MARTINEZ CHORRO Alejandro,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,823.052,BRETAS Sotirios,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,828.672,GLAETZER Matthew,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,828.712,WAMMES Nick,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,828.812,BOHUSLAVEK Matej,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,828.992,PAUL Nicholas,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,829.652,BRETAS Sotirios,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,R1,6,829.992,MARTINEZ CHORRO Alejandro,https://youtu.be/5eYcN5sKTlU
2023 Milton NC,Rep,1,947.0323375,PREDOMO Mattia,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,947.374,BOHUSLAVEK Matej,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,947.694,PONMARYOV Sergey,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,947.914,TO Cheuk Hei,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,948.134,KANG Shih Feng,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,956.574,PREDOMO Mattia,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,956.814,BOHUSLAVEK Matej,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,957.094,PONMARYOV Sergey,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,957.274,TO Cheuk Hei,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,957.494,KANG Shih Feng,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,965.514,PREDOMO Mattia,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,965.634,BOHUSLAVEK Matej,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,965.694,TO Cheuk Hei,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,965.734,PONMARYOV Sergey,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,965.754,KANG Shih Feng,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,972.394,BOHUSLAVEK Matej,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,972.454,PREDOMO Mattia,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,972.494,PONMARYOV Sergey,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,972.574,KANG Shih Feng,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,972.674,TO Cheuk Hei,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,978.694,BOHUSLAVEK Matej,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,978.774,PONMARYOV Sergey,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,978.794,PREDOMO Mattia,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,978.894,KANG Shih Feng,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,979.034,TO Cheuk Hei,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,984.954,BOHUSLAVEK Matej,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,985.034,PONMARYOV Sergey,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,985.114,KANG Shih Feng,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,985.134,PREDOMO Mattia,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,985.234,TO Cheuk Hei,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,991.394,BOHUSLAVEK Matej,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,991.454,PONMARYOV Sergey,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,991.514,KANG Shih Feng,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,991.534,PREDOMO Mattia,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,1,991.614,TO Cheuk Hei,https://youtu.be/cfgymK-ptcU
2023 Milton NC,Rep,2,1105.236,MOHD ZONIS Muhammad Fadh,https://youtu.be/Q_gRbmxUmT4
2023 Milton NC,Rep,2,1105.556,SZALONTAY Sandor,https://youtu.be/Q_gRbmxUmT4
2023 Milton NC,Rep,2,1105.816,PAUL Nicholas,https://youtu.be/Q_gRbmxUmT4
2023 Milton NC,Rep,2,1105.976,DODYK Ryan,https://youtu.be/Q_gRbmxUmT4
2023 Milton NC,Rep,2,1106.096,BRETAS Sotirios,https://youtu.be/Q_gRbmxUmT4
